Combined Component Code, Paper Combinations, A*, A, B, C, D, E
AY, 260, 12, 22, 33, 42, 52, 197, 174, 151, 126, 101, 77
BT1, 260, 42, 52, 84, 197, 171, 145, 119, 94, 69
BY1, 260, 42, 52, 85, 196, 170, 144, 117, 90, 64
BY2, 260, 42, 52, 88, 196, 170, 144, 117, 91, 65
CY1, 260, 42, 52, 95, 189, 164, 139, 114, 89, 65
CY2, 260, 42, 52, 98, 190, 166, 142, 117, 92, 67
EV, 260, 42, 52, 75, 197, 172, 147, 120, 94, 68
EVM, 130, 42, 52, 91, 78, 65, 50, 35, 21
S3, 130, 12, 22, 33, –, 92, 81, 69, 57, 45
